TICKER,DATE,TYPE,RATE,QUANTITY
INFY.NS,3/24/20,BUY,570,13
INFY.NS,3/24/20,BUY,570,7
INFY.NS,3/24/20,BUY,570,6
MGL.NS,3/24/20,BUY,705,21
TCS.NS,3/24/20,BUY,1710,9
AJANTPHARM.NS,3/25/20,BUY,975,11
APOLLOHOSP.NS,3/25/20,BUY,1080,10
BHARTIARTL.NS,3/25/20,BUY,410,12
BHARTIARTL.NS,3/25/20,BUY,410,13
CIPLA.NS,3/25/20,BUY,375,40
COLPAL.NS,3/25/20,BUY,1125,10
GOLDBEES.NS,3/25/20,BUY,37,270
HDFCAMC.NS,3/25/20,BUY,2100,5
HDFCLIFE.NS,3/25/20,BUY,415,25
LALPATHLAB.NS,3/25/20,BUY,1365,10
PIIND.NS,3/25/20,BUY,1050,10
SYNGENE.NS,3/25/20,BUY,227,27
SYNGENE.NS,3/25/20,BUY,227,20
SYNGENE.NS,3/25/20,BUY,227,3
SYNGENE.NS,3/25/20,BUY,227,3
SYNGENE.NS,3/25/20,BUY,227,14
TORNTPHARM.NS,3/25/20,BUY,1720,4
TORNTPHARM.NS,3/25/20,BUY,1720,2
UPL.NS,3/25/20,BUY,270,38
AARTIIND.NS,3/26/20,BUY,720,14
APOLLOHOSP.NS,3/26/20,SELL,1170,10
BALKRISIND.NS,3/26/20,BUY,815,13
BHARTIARTL.NS,3/26/20,BUY,455,22
BHARTIARTL.NS,3/26/20,SELL,465,22
CIPLA.NS,3/26/20,SELL,384,40
HDFCLIFE.NS,3/26/20,SELL,475,25
IPCALAB.NS,3/26/20,BUY,1250,5
IPCALAB.NS,3/26/20,BUY,1250,5
MARICO.NS,3/26/20,BUY,253,40
MGL.NS,3/26/20,SELL,822,10
PERSISTENT.NS,3/26/20,BUY,525,20
PIIND.NS,3/26/20,SELL,1041,10
RELIANCE.NS,3/26/20,BUY,1080,10
RELIANCE.NS,3/26/20,BUY,1055,5
RELIANCE.NS,3/26/20,SELL,1105,10
UPL.NS,3/26/20,SELL,315,38
VINATIORGA.NS,3/26/20,BUY,735,14
BHARTIARTL.NS,3/27/20,BUY,438,12
BIOCON.NS,3/27/20,BUY,284,36
BSE.NS,3/27/20,BUY,308,33
CRISIL.NS,3/27/20,BUY,1302,4
CRISIL.NS,3/27/20,BUY,1302,4
HDFCAMC.NS,3/27/20,BUY,2150,2
HDFCAMC.NS,3/27/20,BUY,2150,3
HDFCLIFE.NS,3/27/20,BUY,455,22
MGL.NS,3/27/20,BUY,870,12
MGL.NS,3/27/20,BUY,810,7
MGL.NS,3/27/20,SELL,910,11
PFIZER.NS,3/27/20,BUY,3805,3
RELIANCE.NS,3/27/20,BUY,1052,10
RELIANCE.NS,3/27/20,SELL,1090,5
TATAELXSI.NS,3/27/20,BUY,660,8
TATAELXSI.NS,3/27/20,BUY,660,2
TATAELXSI.NS,3/27/20,BUY,660,1
TATAELXSI.NS,3/27/20,BUY,660,5
TCS.NS,3/27/20,BUY,1775,3
TCS.NS,3/27/20,SELL,1798,9
TECHM.NS,3/27/20,BUY,516,20
UPL.NS,3/27/20,BUY,332,32
VINATIORGA.NS,3/27/20,BUY,801,13
VINATIORGA.NS,3/27/20,SELL,835,7
VINATIORGA.NS,3/27/20,SELL,825,7
AJANTPHARM.NS,3/30/20,SELL,1290,11
ALKEM.NS,3/30/20,BUY,2305,3
BAJAJCON.NS,3/30/20,BUY,125,40
BODALCHEM.NS,3/30/20,BUY,39,130
CADILAHC.NS,3/30/20,BUY,250,40
CDSL.NS,3/30/20,BUY,205,25
CONTROLPR.NS,3/30/20,BUY,190,27
CYIENT.NS,3/30/20,BUY,218,23
ECLERX.NS,3/30/20,BUY,378,17
ECLERX.NS,3/30/20,BUY,378,3
ECLERX.NS,3/30/20,BUY,378,10
GAIL.NS,3/30/20,BUY,70.5,145
GRAPHITE.NS,3/30/20,BUY,118,45
GRAPHITE.NS,3/30/20,BUY,118,40
HCLTECH.NS,3/30/20,BUY,425,12
HCLTECH.NS,3/30/20,BUY,425,2
HCLTECH.NS,3/30/20,BUY,425,10
HDFCBANK.NS,3/30/20,BUY,875,6
MOLDTKPAC.NS,3/30/20,BUY,165,31
VINATIORGA.NS,3/30/20,BUY,755,7
VINATIORGA.NS,3/30/20,SELL,790,7
AARTIDRUGS.NS,3/31/20,BUY,510,5
AARTIDRUGS.NS,3/31/20,BUY,510,5
AARTIDRUGS.NS,3/31/20,BUY,510,10
AJANTPHARM.NS,3/31/20,BUY,1340,4
ALKEM.NS,3/31/20,BUY,2330,2
AUROPHARMA.NS,3/31/20,BUY,401,26
BHARTIARTL.NS,3/31/20,BUY,435,30
BHARTIARTL.NS,3/31/20,BUY,442,30
BPCL.NS,3/31/20,BUY,300,34
CRISIL.NS,3/31/20,BUY,1250,4
DIVISLAB.NS,3/31/20,BUY,1913,5
GLENMARK.NS,3/31/20,BUY,200,26
GLENMARK.NS,3/31/20,BUY,200,26
HINDPETRO.NS,3/31/20,BUY,190,50
INDOCO.NS,3/31/20,BUY,214,24
INFY.NS,3/31/20,SELL,645,13
IPCALAB.NS,3/31/20,SELL,1390,5
KSCL.NS,3/31/20,BUY,340,30
LUPIN.NS,3/31/20,BUY,580,18
NIFTYBEES.NS,3/31/20,BUY,92.5,1000
RELIANCE.NS,3/31/20,BUY,1110,10
RELIANCE.NS,3/31/20,SELL,1090,5
RELIANCE.NS,3/31/20,SELL,1120,10
SUNPHARMA.NS,3/31/20,BUY,342,30
TCS.NS,3/31/20,SELL,1830,3
ULTRACEMCO.NS,3/31/20,BUY,3250,3
AJANTPHARM.NS,4/1/20,BUY,1340,8
ALKEM.NS,4/1/20,BUY,2350,5
CADILAHC.NS,4/1/20,BUY,265,38
CIPLA.NS,4/1/20,BUY,418,25
DIVISLAB.NS,4/1/20,BUY,1920,6
DRREDDY.NS,4/1/20,BUY,3085,4
GLENMARK.NS,4/1/20,BUY,208,55
INDOCO.NS,4/1/20,BUY,200,50
ITC.NS,4/1/20,BUY,170,60
JUBLPHARMA.NS,4/1/20,BUY,260,12
JUBLPHARMA.NS,4/1/20,BUY,260,2
JUBLPHARMA.NS,4/1/20,BUY,260,26
LUPIN.NS,4/1/20,BUY,585,18
METROPOLIS.NS,4/1/20,BUY,1296,7
RELIANCE.NS,4/1/20,BUY,1090,10
SONATSOFTW.NS,4/1/20,BUY,166,33
SONATSOFTW.NS,4/1/20,BUY,166,12
SONATSOFTW.NS,4/1/20,BUY,166,20
STAR.NS,4/1/20,BUY,330,32
TORNTPHARM.NS,4/1/20,BUY,1950,6
UNICHEMLAB.NS,4/1/20,BUY,143,240
AJANTPHARM.NS,4/3/20,BUY,1301,4
AJANTPHARM.NS,4/3/20,BUY,1301,4
ALKEM.NS,4/3/20,BUY,2260,2
ALKEM.NS,4/3/20,BUY,2260,3
BATAINDIA.NS,4/3/20,BUY,1190,9
BIOCON.NS,4/3/20,SELL,288,36
CIPLA.NS,4/3/20,SELL,445,12
GAIL.NS,4/3/20,SELL,79,145
GOLDBEES.NS,4/3/20,BUY,39,260
LALPATHLAB.NS,4/3/20,BUY,1338,8
LUPIN.NS,4/3/20,SELL,640,18
NATCOPHARM.NS,4/3/20,BUY,503,20
PIIND.NS,4/3/20,BUY,1160,9
TECHM.NS,4/3/20,BUY,520,10
TECHM.NS,4/3/20,BUY,520,2
TECHM.NS,4/3/20,BUY,520,8
TORNTPHARM.NS,4/3/20,SELL,2100,6
TTKPRESTIG.NS,4/3/20,BUY,4510,2
VINATIORGA.NS,4/3/20,BUY,750,14
AJANTPHARM.NS,4/7/20,SELL,1350,4
BAJAJCON.NS,4/7/20,SELL,138,40
BATAINDIA.NS,4/7/20,SELL,1260,9
CIPLA.NS,4/7/20,SELL,460,13
HDFC.NS,4/7/20,BUY,1550,7
HDFCAMC.NS,4/7/20,SELL,2198,5
ICICIBANK.NS,4/7/20,BUY,308,30
IPCALAB.NS,4/7/20,BUY,1510,7
IPCALAB.NS,4/7/20,BUY,1530,7
IPCALAB.NS,4/7/20,BUY,1475,4
ITC.NS,4/7/20,SELL,180,30
ITC.NS,4/7/20,SELL,180,30
KOTAKBANK.NS,4/7/20,BUY,1205,9
KOTAKBANK.NS,4/7/20,SELL,1190,9
LALPATHLAB.NS,4/7/20,SELL,1395,8
METROPOLIS.NS,4/7/20,SELL,1265,7
MGL.NS,4/7/20,SELL,870,12
NIFTYBEES.NS,4/7/20,BUY,92.5,300
NIFTYBEES.NS,4/7/20,BUY,92.1,200
PFIZER.NS,4/7/20,SELL,4280,3
STAR.NS,4/7/20,SELL,325,32
SYNGENE.NS,4/7/20,SELL,265,27
TECHM.NS,4/7/20,SELL,544,20
TTKPRESTIG.NS,4/7/20,SELL,4660,2
UNICHEMLAB.NS,4/7/20,SELL,147,140
VINATIORGA.NS,4/7/20,SELL,794,14
AARTIIND.NS,4/8/20,BUY,840,14
AARTIIND.NS,4/8/20,SELL,905,14
BAJAJCON.NS,4/8/20,BUY,138,75
BALKRISIND.NS,4/8/20,SELL,855,13
BHARATFORG.NS,4/8/20,BUY,240,42
BHARTIARTL.NS,4/8/20,BUY,465,12
BHARTIARTL.NS,4/8/20,SELL,470,12
BHARTIARTL.NS,4/8/20,SELL,488,12
BHARTIARTL.NS,4/8/20,SELL,485,30
BRITANNIA.NS,4/8/20,BUY,2780,4
CADILAHC.NS,4/8/20,SELL,349,38
GODREJCP.NS,4/8/20,BUY,570,18
GODREJCP.NS,4/8/20,BUY,586,18
HDFCLIFE.NS,4/8/20,SELL,480,22
ICICIBANK.NS,4/8/20,SELL,329,30
JUBLPHARMA.NS,4/8/20,BUY,307,33
JYOTHYLAB.NS,4/8/20,BUY,100,100
KSCL.NS,4/8/20,SELL,310,30
LUPIN.NS,4/8/20,BUY,705,15
NIFTYBEES.NS,4/8/20,BUY,93,100
NIFTYBEES.NS,4/8/20,BUY,93,100
NIFTYBEES.NS,4/8/20,SELL,93.8,200
NIFTYBEES.NS,4/8/20,SELL,94.8,300
NIFTYBEES.NS,4/8/20,SELL,95.1,500
PIIND.NS,4/8/20,SELL,1380,9
RELIANCE.NS,4/8/20,SELL,1208,10
SUNPHARMA.NS,4/8/20,BUY,420,24
TATACHEM.NS,4/8/20,BUY,228,45
ULTRACEMCO.NS,4/8/20,SELL,3320,3
UNICHEMLAB.NS,4/8/20,SELL,149,100
UPL.NS,4/8/20,SELL,337,32
VINATIORGA.NS,4/8/20,SELL,812,13
AARTIIND.NS,4/9/20,SELL,909,14
BANDHANBNK.NS,4/9/20,BUY,192,55
BHARATFORG.NS,4/9/20,SELL,239,40
BHARTIARTL.NS,4/9/20,SELL,483,12
BHARTIARTL.NS,4/9/20,SELL,487,30
BRITANNIA.NS,4/9/20,SELL,2795,4
CDSL.NS,4/9/20,SELL,220,25
CONTROLPR.NS,4/9/20,SELL,197,27
CRISIL.NS,4/9/20,SELL,1298,4
GLENMARK.NS,4/9/20,BUY,242,45
GLENMARK.NS,4/9/20,BUY,246,42
HDFCBANK.NS,4/9/20,SELL,915,6
HINDPETRO.NS,4/9/20,SELL,198,50
ICICIPRULI.NS,4/9/20,BUY,337,30
IPCALAB.NS,4/9/20,BUY,1650,7
JYOTHYLAB.NS,4/9/20,BUY,107,100
JYOTHYLAB.NS,4/9/20,BUY,111,100
JYOTHYLAB.NS,4/9/20,SELL,110,100
LALPATHLAB.NS,4/9/20,SELL,1440,10
MGL.NS,4/9/20,SELL,905,7
NIFTYBEES.NS,4/9/20,BUY,94.2,300
NIFTYBEES.NS,4/9/20,SELL,95.5,200
RELIANCE.NS,4/9/20,BUY,1210,9
RELIANCE.NS,4/9/20,SELL,1230,9
RELIANCE.NS,4/9/20,SELL,1223,5
TATACHEM.NS,4/9/20,SELL,235,45
UPL.NS,4/9/20,BUY,325,31
ABBOTINDIA.NS,4/13/20,BUY,17100,1
ACC.NS,4/13/20,BUY,1035,10
AMBUJACEM.NS,4/13/20,BUY,160,65
AMBUJACEM.NS,4/13/20,BUY,171,60
AUROPHARMA.NS,4/13/20,BUY,480,45
BAYERCROP.NS,4/13/20,BUY,3798,3
BHARTIARTL.NS,4/13/20,BUY,500,20
CADILAHC.NS,4/13/20,BUY,359,28
CDSL.NS,4/13/20,BUY,220,50
COLPAL.NS,4/13/20,SELL,1345,10
DRREDDY.NS,4/13/20,BUY,3640,3
GLENMARK.NS,4/13/20,BUY,263,40
GLENMARK.NS,4/13/20,BUY,270,49
GLENMARK.NS,4/13/20,BUY,302,42
GLENMARK.NS,4/13/20,SELL,293,42
GLENMARK.NS,4/13/20,SELL,292,45
GODREJCP.NS,4/13/20,SELL,560,18
GODREJCP.NS,4/13/20,SELL,560,18
GUJGASLTD.NS,4/13/20,BUY,238,45
HDFC.NS,4/13/20,SELL,1720,7
HEXAWARE.NS,4/13/20,BUY,265,40
HINDPETRO.NS,4/13/20,BUY,206,55
JYOTHYLAB.NS,4/13/20,SELL,108,100
LT.NS,4/13/20,BUY,835,6
LT.NS,4/13/20,BUY,835,5
MARICO.NS,4/13/20,SELL,290,40
MGL.NS,4/13/20,BUY,900,12
MOLDTKPAC.NS,4/13/20,BUY,155,30
MOLDTKPAC.NS,4/13/20,BUY,155,40
NATCOPHARM.NS,4/13/20,BUY,625,17
NEWGEN.NS,4/13/20,BUY,125,45
NEWGEN.NS,4/13/20,BUY,125,40
NIFTYBEES.NS,4/13/20,SELL,95,300
POWERGRID.NS,4/13/20,BUY,161,65
TATACHEM.NS,4/13/20,BUY,233,45
TATACONSUM.NS,4/13/20,BUY,308,35
TECHM.NS,4/13/20,BUY,528,20
TORNTPHARM.NS,4/13/20,BUY,2380,5
ULTRACEMCO.NS,4/13/20,BUY,3500,3
ALKEM.NS,4/15/20,BUY,2695,4
ALKEM.NS,4/15/20,SELL,2750,5
ALKEM.NS,4/15/20,SELL,2720,5
AMBUJACEM.NS,4/15/20,SELL,171,60
BANDHANBNK.NS,4/15/20,SELL,199,55
BAYERCROP.NS,4/15/20,SELL,3810,3
BHARATFORG.NS,4/15/20,BUY,247,41
CIPLA.NS,4/15/20,BUY,590,10
DIVISLAB.NS,4/15/20,SELL,2370,5
GLAXO.NS,4/15/20,BUY,1517,7
GLENMARK.NS,4/15/20,SELL,322,42
GOLDBEES.NS,4/15/20,SELL,43.3,260
GOLDBEES.NS,4/15/20,SELL,43.8,270
HDFCBANK.NS,4/15/20,BUY,896,6
HDFCBANK.NS,4/15/20,BUY,896,6
INDOCO.NS,4/15/20,SELL,253,24
IPCALAB.NS,4/15/20,BUY,1558,7
ITC.NS,4/15/20,BUY,191,53
JUBLPHARMA.NS,4/15/20,SELL,358,33
KNRCON.NS,4/15/20,BUY,195,52
LUPIN.NS,4/15/20,BUY,820,15
LUPIN.NS,4/15/20,SELL,840,15
NBCC.NS,4/15/20,BUY,20.8,500
PNCINFRA.NS,4/15/20,BUY,121,85
TATACONSUM.NS,4/15/20,SELL,308,35
TORNTPHARM.NS,4/15/20,SELL,2430,5
ULTRACEMCO.NS,4/15/20,SELL,3580,3
ACC.NS,4/16/20,SELL,1153,10
AJANTPHARM.NS,4/16/20,SELL,1397,8
AMBUJACEM.NS,4/16/20,SELL,174,65
AUROPHARMA.NS,4/16/20,BUY,526,20
COLPAL.NS,4/16/20,BUY,1365,8
CYIENT.NS,4/16/20,BUY,225,23
CYIENT.NS,4/16/20,BUY,225,3
CYIENT.NS,4/16/20,BUY,225,19
DBL.NS,4/16/20,BUY,275,38
GODREJCP.NS,4/16/20,BUY,567,18
GUJGASLTD.NS,4/16/20,SELL,254,45
HEROMOTOCO.NS,4/16/20,BUY,1760,3
HINDPETRO.NS,4/16/20,SELL,215,55
ICICIPRULI.NS,4/16/20,SELL,330,30
KOTAKBANK.NS,4/16/20,BUY,1132,10
LT.NS,4/16/20,BUY,902,12
LT.NS,4/16/20,SELL,918,12
LUPIN.NS,4/16/20,BUY,826,13
LUPIN.NS,4/16/20,SELL,820,15
MARICO.NS,4/16/20,BUY,297,34
PERSISTENT.NS,4/16/20,BUY,497,10
PERSISTENT.NS,4/16/20,BUY,497,10
SYNGENE.NS,4/16/20,SELL,280,20
TORNTPHARM.NS,4/16/20,BUY,2340,5
BANDHANBNK.NS,4/17/20,BUY,218,47
BEL.NS,4/17/20,BUY,72,140
BHARTIARTL.NS,4/17/20,SELL,504,20
BPCL.NS,4/17/20,SELL,361,34
CANFINHOME.NS,4/17/20,BUY,305,35
DBL.NS,4/17/20,SELL,275,38
HDFC.NS,4/17/20,BUY,1675,3
HDFC.NS,4/17/20,BUY,1675,3
HEROMOTOCO.NS,4/17/20,SELL,1839,3
KOTAKBANK.NS,4/17/20,SELL,1163,10
LICHSGFIN.NS,4/17/20,BUY,275,37
MGL.NS,4/17/20,SELL,951,6
NIFTYBEES.NS,4/17/20,BUY,98.2,200
POWERGRID.NS,4/17/20,SELL,171,65
REPCOHOME.NS,4/17/20,BUY,119,50
TATACHEM.NS,4/17/20,SELL,254,23
UNICHEMLAB.NS,4/17/20,BUY,150,67
UPL.NS,4/17/20,SELL,370,16
GLENMARK.NS,4/20/20,SELL,308,49
HEXAWARE.NS,4/20/20,SELL,276,40
IPCALAB.NS,4/20/20,SELL,1525,7
IPCALAB.NS,4/20/20,SELL,1521,7
ITC.NS,4/20/20,BUY,181,56
KOTAKBANK.NS,4/20/20,BUY,1215,10
MARICO.NS,4/20/20,SELL,299,34
MGL.NS,4/20/20,SELL,950,6
MOLDTKPAC.NS,4/20/20,SELL,177,31
NIFTYBEES.NS,4/20/20,SELL,98.5,200
NIFTYBEES.NS,4/20/20,SELL,98,100
TATACHEM.NS,4/20/20,SELL,257,22
TORNTPHARM.NS,4/20/20,SELL,2360,5
UPL.NS,4/20/20,SELL,368,15
ACC.NS,4/21/20,BUY,1152,10
AMBUJACEM.NS,4/21/20,BUY,169,60
BHARTIARTL.NS,4/21/20,BUY,483,10
BHARTIARTL.NS,4/21/20,BUY,483,11
HDFCAMC.NS,4/21/20,BUY,2703,4
HEROMOTOCO.NS,4/21/20,BUY,1800,6
JUBLPHARMA.NS,4/21/20,BUY,350,30
KNRCON.NS,4/21/20,SELL,238,52
NIFTYBEES.NS,4/21/20,SELL,96.5,400
RELIANCE.NS,4/21/20,BUY,1230,5
RELIANCE.NS,4/21/20,BUY,1230,5
ACC.NS,4/22/20,SELL,1170,10
APOLLOHOSP.NS,4/22/20,BUY,1330,6
AUROPHARMA.NS,4/22/20,SELL,655,20
BHARATFORG.NS,4/22/20,BUY,254,40
DRREDDY.NS,4/22/20,SELL,4050,3
LALPATHLAB.NS,4/22/20,BUY,1464,7
MARICO.NS,4/22/20,BUY,300,34
MGL.NS,4/22/20,BUY,910,11
NIFTYBEES.NS,4/22/20,BUY,95,200
NIFTYBEES.NS,4/22/20,BUY,95.2,200
AMBUJACEM.NS,4/23/20,SELL,176,30
APOLLOHOSP.NS,4/23/20,SELL,1410,6
BANDHANBNK.NS,4/23/20,SELL,205,47
BANKBEES.NS,4/23/20,BUY,202.2,100
BANKBEES.NS,4/23/20,BUY,202.5,100
BANKBEES.NS,4/23/20,BUY,203,100
BANKBEES.NS,4/23/20,SELL,202.2,100
BANKBEES.NS,4/23/20,SELL,203.2,100
BHARATFORG.NS,4/23/20,SELL,265,40
BHARATFORG.NS,4/23/20,SELL,270,20
COLPAL.NS,4/23/20,SELL,1520,4
GLENMARK.NS,4/23/20,SELL,340,49
GOLDBEES.NS,4/23/20,BUY,42.55,470
HDFCAMC.NS,4/23/20,BUY,2581,4
HEROMOTOCO.NS,4/23/20,SELL,1905,3
HEROMOTOCO.NS,4/23/20,SELL,1882,3
ITC.NS,4/23/20,SELL,183,53
KOTAKBANK.NS,4/23/20,SELL,1190,10
LALPATHLAB.NS,4/23/20,SELL,1495,7
LICHSGFIN.NS,4/23/20,SELL,282,19
MGL.NS,4/23/20,SELL,945,11
NATCOPHARM.NS,4/23/20,SELL,621,17
NBCC.NS,4/23/20,SELL,22.5,500
NIFTYBEES.NS,4/23/20,SELL,98,200
PNCINFRA.NS,4/23/20,SELL,128,85
TORNTPHARM.NS,4/23/20,BUY,2415,4
BANKBEES.NS,4/24/20,SELL,196,100
BRITANNIA.NS,4/24/20,BUY,3003,2
BRITANNIA.NS,4/24/20,BUY,3003,2
CANFINHOME.NS,4/24/20,SELL,297,35
COLPAL.NS,4/24/20,BUY,1480,6
CYIENT.NS,4/24/20,SELL,220,23
DRREDDY.NS,4/24/20,BUY,4010,3
HINDUNILVR.NS,4/24/20,BUY,2290,5
LICHSGFIN.NS,4/24/20,SELL,262,18
LT.NS,4/24/20,BUY,840,12
NIFTYBEES.NS,4/24/20,BUY,97.1,200
NIFTYBEES.NS,4/24/20,BUY,97.1,100
PERSISTENT.NS,4/24/20,SELL,470,20
PGHL.NS,4/24/20,BUY,4165,3
REPCOHOME.NS,4/24/20,SELL,114,50
TATACONSUM.NS,4/24/20,BUY,323,15
TATACONSUM.NS,4/24/20,BUY,323,15
TATACONSUM.NS,4/24/20,BUY,323,16
HDFCAMC.NS,4/27/20,BUY,2340,5
HDFCAMC.NS,4/27/20,SELL,2550,4
HDFCAMC.NS,4/27/20,SELL,2540,4
HDFCBANK.NS,4/27/20,BUY,943,11
IPCALAB.NS,4/27/20,SELL,1602,7
LT.NS,4/27/20,SELL,872,12
RELIANCE.NS,4/27/20,BUY,1430,10
TECHM.NS,4/27/20,SELL,515,20
ALKEM.NS,4/28/20,SELL,2700,4
AMBUJACEM.NS,4/28/20,SELL,178,30
APLLTD.NS,4/28/20,BUY,760,14
AUROPHARMA.NS,4/28/20,SELL,621,45
BHARATFORG.NS,4/28/20,SELL,275,23
COLPAL.NS,4/28/20,SELL,1518,4
COLPAL.NS,4/28/20,SELL,1516,6
GLENMARK.NS,4/28/20,SELL,331,46
HDFCAMC.NS,4/28/20,SELL,2620,5
HDFCBANK.NS,4/28/20,BUY,931,22
HINDUNILVR.NS,4/28/20,BUY,2301,5
HINDUNILVR.NS,4/28/20,SELL,2275,5
JUBLPHARMA.NS,4/28/20,BUY,417,24
JUBLPHARMA.NS,4/28/20,SELL,415,30
LUPIN.NS,4/28/20,BUY,850,12
LUPIN.NS,4/28/20,SELL,873,13
NIFTYBEES.NS,4/28/20,SELL,99,100
RELIANCE.NS,4/28/20,BUY,1415,10
RELIANCE.NS,4/28/20,BUY,1420,10
RELIANCE.NS,4/28/20,BUY,1435,10
SUNPHARMA.NS,4/28/20,SELL,478,24
TORNTPHARM.NS,4/28/20,SELL,2505,4
ACC.NS,4/29/20,BUY,1125,5
ACC.NS,4/29/20,BUY,1125,5
ALKEM.NS,4/29/20,BUY,2652,4
BAJAJHLDNG.NS,4/29/20,BUY,1980,1
BAJAJHLDNG.NS,4/29/20,BUY,1980,1
BAJAJHLDNG.NS,4/29/20,BUY,1980,3
BAJFINANCE.NS,4/29/20,BUY,2336,5
BAJFINANCE.NS,4/29/20,BUY,2360,5
BAJFINANCE.NS,4/29/20,SELL,2325,5
BAJFINANCE.NS,4/29/20,SELL,2280,5
BANKBEES.NS,4/29/20,BUY,205,100
BANKBEES.NS,4/29/20,SELL,212,100
DRREDDY.NS,4/29/20,BUY,3905,3
HDFC.NS,4/29/20,SELL,1790,3
HDFCAMC.NS,4/29/20,SELL,2507,2
HDFCBANK.NS,4/29/20,SELL,956,11
HDFCBANK.NS,4/29/20,SELL,982,10
HDFCBANK.NS,4/29/20,SELL,978,12
HDFCBANK.NS,4/29/20,SELL,872,6
HINDUNILVR.NS,4/29/20,SELL,2257,5
MARUTI.NS,4/29/20,BUY,5075,1
MARUTI.NS,4/29/20,BUY,5075,1
NIFTYBEES.NS,4/29/20,SELL,101,200
RELIANCE.NS,4/29/20,SELL,1440,20
RELIANCE.NS,4/29/20,SELL,1437,10
TCI.NS,4/29/20,BUY,170,60
AUROPHARMA.NS,4/30/20,BUY,629,16
BEL.NS,4/30/20,SELL,72,140
BIOCON.NS,4/30/20,BUY,355,30
COLPAL.NS,4/30/20,BUY,1461,7
EICHERMOT.NS,4/30/20,BUY,14650,1
HEROMOTOCO.NS,4/30/20,BUY,2075,5
IPCALAB.NS,4/30/20,SELL,1600,7
JUBLPHARMA.NS,4/30/20,BUY,411,25
M&M.NS,4/30/20,BUY,366,14
M&M.NS,4/30/20,BUY,366,14
NIFTYBEES.NS,4/30/20,SELL,102.5,200
RELIANCE.NS,4/30/20,BUY,1440,10
RELIANCE.NS,4/30/20,BUY,1470,10
RELIANCE.NS,4/30/20,SELL,1455,20
SUNPHARMA.NS,4/30/20,BUY,464,22
TORNTPHARM.NS,4/30/20,BUY,2395,5
TORNTPHARM.NS,4/30/20,BUY,2370,5
AARTIIND.NS,5/4/20,BUY,1095,5
DEEPAKNTR.NS,5/4/20,BUY,480,11
DRREDDY.NS,5/4/20,SELL,3963,3
GLENMARK.NS,5/4/20,BUY,345,30
HDFC.NS,5/4/20,BUY,1748,3
HDFCBANK.NS,5/4/20,BUY,935,6
MCDOWELL-N.NS,5/4/20,BUY,543,20
MGL.NS,5/4/20,BUY,947,6
NAVINFLUOR.NS,5/4/20,BUY,1550,4
NAVINFLUOR.NS,5/4/20,BUY,1525,4
OIL.NS,5/4/20,BUY,94.5,110
ONGC.NS,5/4/20,BUY,76.7,135
PIIND.NS,5/4/20,BUY,1531,4
PIIND.NS,5/4/20,BUY,1510,7
TATACHEM.NS,5/4/20,BUY,280,18
TATACHEM.NS,5/4/20,BUY,280,18
TORNTPHARM.NS,5/4/20,SELL,2390,5
TORNTPHARM.NS,5/4/20,SELL,2390,5
UPL.NS,5/4/20,BUY,394,15
VINATIORGA.NS,5/4/20,BUY,942,6
AMBUJACEM.NS,5/5/20,BUY,166,31
AMBUJACEM.NS,5/5/20,BUY,166,31
CADILAHC.NS,5/5/20,BUY,335,30
HEROMOTOCO.NS,5/5/20,BUY,2010,5
HEROMOTOCO.NS,5/5/20,SELL,1962,5
MARUTI.NS,5/5/20,BUY,4890,1
NIFTYBEES.NS,5/5/20,BUY,100.1,200
NIFTYBEES.NS,5/5/20,BUY,99.2,200
PIIND.NS,5/5/20,SELL,1533,4
TORNTPHARM.NS,5/5/20,BUY,2390,5
AARTIDRUGS.NS,5/6/20,SELL,719,10
AARTIIND.NS,5/6/20,BUY,1123,5
ALKEM.NS,5/6/20,SELL,2703,4
APLLTD.NS,5/6/20,SELL,774,14
BANKBEES.NS,5/6/20,BUY,195,150
BANKBEES.NS,5/6/20,BUY,195,50
BHARATFORG.NS,5/6/20,BUY,276,12
BHARTIARTL.NS,5/6/20,SELL,542,11
HDFCLIFE.NS,5/6/20,BUY,476,8
HDFCLIFE.NS,5/6/20,BUY,476,2
HEROMOTOCO.NS,5/6/20,BUY,1950,3
HINDUNILVR.NS,5/6/20,BUY,2040,5
HINDUNILVR.NS,5/6/20,BUY,2025,5
JUBLPHARMA.NS,5/6/20,BUY,369,28
NIFTYBEES.NS,5/6/20,BUY,97.1,100
NIFTYBEES.NS,5/6/20,BUY,97.2,200
NIFTYBEES.NS,5/6/20,BUY,98,100
OIL.NS,5/6/20,SELL,94.5,110
ONGC.NS,5/6/20,SELL,79.7,135
PGHL.NS,5/6/20,SELL,4220,3
TORNTPHARM.NS,5/6/20,SELL,2324,5
UPL.NS,5/6/20,BUY,376,15
AARTIIND.NS,5/7/20,BUY,1076,5
ACC.NS,5/7/20,SELL,1188,5
AMBUJACEM.NS,5/7/20,SELL,168,31
CADILAHC.NS,5/7/20,BUY,326,35
DIVISLAB.NS,5/7/20,BUY,2250,4
HCLTECH.NS,5/7/20,SELL,530,12
HDFC.NS,5/7/20,BUY,1722,3
HINDUNILVR.NS,5/7/20,BUY,1935,2
HINDUNILVR.NS,5/7/20,BUY,1935,3
HINDUNILVR.NS,5/7/20,SELL,1945,5
HINDUNILVR.NS,5/7/20,SELL,1920,5
